Sentences,True_Labels,Predicted_Labels,Probabilty_Score_Class0,Probabilty_Score_Class1,Probabilty_Score_Class2,Probabilty_Score_Class3,Speculative_Words
The Web Privacy Statement speaks generally to the information collected by or submitted to official University of Florida Web sites .,0,1,0.3251500129699707,0.6670690774917603,0.007379574701189995,0.0004012756107840687,""""": 1,     ""official"": 1,     ""generally"": 4,     ""speaks"": 1     "
"In theory , the requested Web page and the routing information could be discerned by other entities involved in transmitting the requested page to you .",1,1,0.10188988596200943,0.8673729300498962,0.0264287106692791,0.004308495670557022,"""information"": 1,     ""requested"": 1,     ""transmitting"": 1,     ""discerned"": 1,     ""other entities"": 1,     ""discented"": 1,     ""entities"": 1,     ""discerned by other entities"": 1,     ""routing"": 1,     ""in theory"": 1,     ""web page"": 1,     ""page"": 1     "
"We may keep client information from our systems indefinitely after the Web page is transmitted , but we do not cross-reference it to the individuals who browse our Web site .",1,1,0.2370455265045166,0.4891655445098877,0.272170752286911,0.0016181920655071735,"""information"": 2,     ""individual"": 1,     ""web site"": 1,     ""may"": 1,     ""cross-reference"": 3,     ""system"": 1,     ""may keep"": 1,     ""keep"": 1,     ""indefinitelyweb page"": 1,     ""indefinitely"": 1,     ""client"": 1,     ""transmitted"": 1,     ""client information"": 1,     ""browse"": 1     "
We generally use return e-mail addresses only to answer the e-mail we receive .,1,0,0.5024121403694153,0.48149147629737854,0.015228267759084702,0.0008681344916112721,"""receive"": 1,     """": 1,     ""generally"": 5,     ""email"": 1     "
"Finally , we never use or share the personally identifiable information provided to us online in ways unrelated to the purpose described without a clear notice on the particular site and without also providing you an opportunity to opt-out or otherwise prohibit such unrelated uses .",0,0,0.5128414630889893,0.2011081427335739,0.2695715129375458,0.01647886447608471,"""identifiable"": 1,     """": 1,     ""unrelated"": 1,     ""personally"": 1     "
Failure of your browser to provide nonessential technical information will not prevent your use of our Web site but may prevent certain features from working .,2,1,0.01651216857135296,0.7715165019035339,0.21124231815338135,0.0007290313951671124,"""prevent"": 1,     ""certain"": 1,     ""failure"": 1,     ""certain features"": 3,     ""nonessential technical information"": 2,     ""nonessential"": 3     "
Some UF Web sites present UF-sponsored information or activities that are specifically designed for children .,3,1,0.03486435487866402,0.8664091229438782,0.09613267332315445,0.002593784360215068,"""information"": 3,     ""uf-sponsored"": 2,     ""activities"": 4,     ""uf-sponsored information"": 1,     ""web sites"": 1,     ""some"": 1,     ""specifically"": 1,     ""designed"": 1,     ""uf"": 2,     ""present"": 1     "
"If you wish to review or change information gathered about you via an official University of Florida Web site but you do not know how , the Privacy Office will assist in locating the persons responsible for that site so that you may make your request directly to them .",1,1,0.2634894549846649,0.6824312210083008,0.051665447652339935,0.002413909649476409,"""information"": 2,     ""gathered"": 1,     ""responsible"": 1,     ""site"": 1,     ""persons"": 1,     ""persons responsible"": 1,     ""that site"": 1     "
You should check this page from time to time to ensure that you are happy with any changes .,1,1,0.2746886610984802,0.6999065279960632,0.0242783110588789,0.0011265127686783671,"""this page"": 1,     ""changes"": 3,     ""time to time"": 3     "
This may prevent you from taking full advantage of the website .,0,1,0.17347674071788788,0.7839160561561584,0.041479259729385376,0.0011279103346168995,"""may"": 2,     ""full"": 1     "
Our website may contain links to other websites of interest .,2,1,0.04621058329939842,0.771100640296936,0.17856396734714508,0.0041248067282140255,"""may contain"": 1,     ""links"": 1,     ""may"": 3,     ""websites"": 1,     ""other"": 1,     ""interest"": 1,     ""other websites of interest"": 1     "
You may choose to restrict the collection or use of your personal information in the following ways :,0,0,0.5680453777313232,0.13730353116989136,0.2768029272556305,0.017848150804638863,"""ways"": 1,     ""restrict"": 1,     ""choose person information"": 1     "
"whenever you are asked to fill in a form on the website , look for the box that you can click to indicate that you do not want the information to be used by anybody for direct marketing purposes",0,1,0.37886562943458557,0.6099756956100464,0.01044690515846014,0.0007117894710972905,"""whenever"": 1,     ""information"": 1,     ""anybody"": 2     "
We may use your personal information to send you promotional information about third parties which we think you may find interesting if you tell us that you wish this to happen .,2,1,0.05057534575462341,0.6752800941467285,0.26453691720962524,0.009607632644474506,"""promotional information"": 2,     ""third parties"": 1,     ""may"": 1,     ""you may find interesting"": 1,     ""may use"": 1,     ""tell"": 1,     ""personal information"": 1     "
"If you believe that any information we are holding on you is incorrect or incomplete , please write to or email us as soon as possible , at the above address .",0,0,0.7098401784896851,0.284818559885025,0.004363701678812504,0.0009775853250175714,"""write"": 1,     ""information"": 1,     ""believe"": 1,     ""holding"": 1,     ""soon as possible"": 1     "
"In this case , you can make payments worth thousands of dollars from your computer without any fear to lose them .",0,0,0.8143367767333984,0.1730685532093048,0.011548385955393314,0.00104626698885113,"""this case"": 1,     ""fear"": 1,     ""can"": 1,     ""lose"": 1     "
Security of Linux ( Unix ) requires HIGHLY qualified specialists and therefore it can hardly be advisable for use .,1,1,0.2541017532348633,0.7257002592086792,0.015060116536915302,0.005137873813509941,"""be advisable"": 1,     ""highly qualified"": 2,     ""security of linux"": 1,     ""( unix )"": 1,     ""specialists"": 1,     ""advisable"": 1,     ""hardly"": 2     "
We may also use the information we collect to develop summary reports for our advertisers .,1,2,0.062330540269613266,0.4254710376262665,0.5091356039047241,0.0030628545209765434,"""may"": 1,     ""information"": 2,     ""summary"": 2,     ""summary reports"": 1,     ""advertisers"": 2     "
"We do not tie your personally identifiable information , or your purchasing history , to information in the profile .",0,0,0.9640609622001648,0.02738099731504917,0.008087996393442154,0.0004700212157331407,"""personally identifiable information"": 1,     ""in the profile"": 1     "
You have the option to opt-in to receive email from SDN partners or affiliates .,0,0,0.8973826169967651,0.09504752606153488,0.004709856119006872,0.0028600399382412434,"""affiliates"": 1,     ""partner"": 1,     ""option"": 2,     ""affliates"": 1,     ""opt-in"": 1     "
"We reserve the right to disclose your personally identifiable information as required by law and when we believe that disclosure is necessary to protect our rights and/or to comply with a judicial proceeding , court order , or legal process served on our Web site .",0,1,0.06288819760084152,0.7363710999488831,0.19952832162380219,0.0012123859487473965,"""right"": 1,     ""necessary"": 1,     ""process"": 1,     ""identifiable"": 1,     ""personally identifiable information"": 1,     ""when we believe"": 2     "
"This information includes internet protocol ( IP ) addresses , browser type , internet service provider ( ISP ) , referring/exit pages , operating system , date/time stamp , and clickstream data .",1,0,0.7657344341278076,0.21989470720291138,0.014115358702838421,0.0002554510429035872,"""clickstream data"": 1,     ""information"": 1,     ""none"": 1,     ""clickstream"": 1,     ""referring/exit data"": 1,     ""date/time stamp"": 1,     ""referring/exit pages"": 1     "
Some advertisers use cookies on our site .,1,1,0.04328888654708862,0.8987120389938354,0.053819917142391205,0.004179112147539854,"""advertisers"": 1,     ""cookies"": 1,     ""some"": 2,     ""some advertisers"": 1     "
"Some of the ads appearing on this Web site are delivered to users by Google , our advertising partner .",0,1,0.16188348829746246,0.7944258451461792,0.04208803176879883,0.001602637697942555,"""delivered"": 1,     ""advertising partner"": 1,     ""some"": 4     "
"VigLink may receive and store certain personally non-identifiable information such as IP addresses , browser types , domain names , and other anonymous statistical data involving your use of the Site , the Software and/or the Services .",2,1,0.1635226458311081,0.6145800352096558,0.21905776858329773,0.002839570166543126,""""": 1,     ""use"": 1,     ""personally non-identifiable"": 1,     ""non-identifiable"": 1,     ""may"": 4,     ""certain"": 1,     ""data"": 1,     ""other"": 2,     ""anonymous"": 1,     ""anonymous statistical date"": 1     "
"If you have any questions about security on our Web site , you can contact us through our contact form .",1,0,0.980839729309082,0.017518524080514908,0.001469663460738957,0.00017205327458214015,""""": 1,     ""any questions"": 1,     ""contact form"": 1,     ""about security"": 1,     ""web site"": 1,     ""security"": 2     "
"Twitter receives your information through our various websites , SMS , APIs , email notifications , applications , buttons , widgets , and ads ( the `` Services '' or `` Twitter '' ) and from our partners and other third parties .",2,1,0.2013700008392334,0.42523613572120667,0.36482223868370056,0.008571572601795197,"""information"": 2,     ""ads"": 1,     ""third parties"": 2,     ""partners"": 1,     ""our partners"": 1,     ""applications"": 1,     ""other"": 1,     ""various"": 1,     ""widgets"": 1,     ""through"": 1,     ""your information"": 1,     ""other third parties"": 1     "
